X,Y,Z
-0.148852,-0.00675733,-2.13302
-0.0614331,-0.00675733,-2.13302
-0.0585938,-0.00536595,-2.13265
-0.0585938,-0.00702243,-2.13203
-0.0507813,-0.00789935,-2.12876
-0.0461635,-0.00877935,-2.12548
-0.0183639,-0.00877935,-2.12548
-0.0174851,-0.00675733,-2.13302
0.130911,-0.00675733,-2.13302
-0.144531,-0.0126888,-2.13461
-0.144531,-0.0145204,-2.13424
-0.142764,-0.0143036,-2.13505
-0.0728582,-0.0143036,-2.13505
-0.0664063,-0.010007,-2.13389
-0.0664063,-0.0148127,-2.13315
-0.0585938,-0.015526,-2.13048
-0.0161177,-0.0143036,-2.13505
0.131228,-0.0143036,-2.13505
-0.144531,-0.0226996,-2.1339
-0.136719,-0.0213005,-2.13692
-0.136719,-0.0219085,-2.13685
-0.136271,-0.0218499,-2.13707
-0.085921,-0.0218499,-2.13707
-0.0820313,-0.0197932,-2.13652
-0.0820313,-0.0220807,-2.13621
-0.0742188,-0.022664,-2.13403
-0.0742188,-0.0153383,-2.13532
-0.0664063,-0.0232257,-2.13193
-0.0157346,-0.0218499,-2.13707
-0.0182392,-0.0238719,-2.12952
0.129988,-0.0218499,-2.13707
-0.144531,-0.030875,-2.13357
-0.136719,-0.0302525,-2.13589
-0.128906,-0.0263605,-2.13828
-0.128906,-0.0299553,-2.137
-0.12422,-0.0293962,-2.13909
-0.105237,-0.0293962,-2.13909
-0.0976563,-0.0271419,-2.13849
-0.0976563,-0.0297242,-2.13787
-0.0898438,-0.02994,-2.13706
-0.0898438,-0.0242298,-2.13771
-0.0820313,-0.0303587,-2.1355
-0.0742188,-0.0308173,-2.13379
-0.0159993,-0.0293962,-2.13909
0.129928,-0.0293962,-2.13909
-0.136719,-0.0383223,-2.13596
-0.128906,-0.0382179,-2.13635
-0.121094,-0.0320098,-2.13979
-0.121094,-0.0379419,-2.13738
-0.113281,-0.0377285,-2.13818
-0.113281,-0.0319683,-2.13978
-0.105469,-0.0378259,-2.13781
-0.105469,-0.0294916,-2.13912
-0.0976563,-0.0380871,-2.13684
-0.0898438,-0.0383717,-2.13578
-0.0820313,-0.0387784,-2.13426
-0.0158291,-0.0369425,-2.14111
0.128906,-0.038012,-2.13712
0.129713,-0.0369425,-2.14111
-0.121094,-0.0462557,-2.13654
-0.113281,-0.0463878,-2.13605
-0.105469,-0.0464078,-2.13597
-0.0156852,-0.0444888,-2.14313
0.128906,-0.0454266,-2.13963
0.129226,-0.0444888,-2.14313
-0.0155166,-0.0520351,-2.14516
0.128906,-0.0459748,-2.14353
0.126898,-0.0520351,-2.14516
-0.0157348,-0.0595814,-2.14718
0.122035,-0.0595814,-2.14718
-0.0147212,-0.0671277,-2.1492
0.121094,-0.068059,-2.14572
0.123075,-0.0671277,-2.1492
-0.0149253,-0.074674,-2.15122
0.121094,-0.0754563,-2.1483
0.121781,-0.074674,-2.15122
-0.0148992,-0.0822203,-2.15324
0.121094,-0.0770398,-2.15186
0.119805,-0.0822203,-2.15324
-0.0152243,-0.0897666,-2.15527
0.118581,-0.0897666,-2.15527
-0.0146525,-0.0973129,-2.15729
0.117256,-0.0973129,-2.15729
-0.015639,-0.104859,-2.15931
0.115074,-0.104859,-2.15931
-0.014939,-0.112405,-2.16133
0.115169,-0.112405,-2.16133
-0.0147498,-0.119952,-2.16335
0.113113,-0.119952,-2.16335
0.113281,-0.119168,-2.16314
0.113281,-0.12024,-2.16228
-0.0150054,-0.127498,-2.16538
0.113156,-0.127498,-2.16538
0.113281,-0.127761,-2.1644
0.114494,-0.12952,-2.15783
-0.0155034,-0.135044,-2.1674
0.113243,-0.135044,-2.1674
0.113281,-0.135099,-2.16719
-0.0154052,-0.142591,-2.16942
0.112609,-0.142591,-2.16942
0.113281,-0.144051,-2.16397
-0.0151635,-0.150137,-2.17144
0.112424,-0.150137,-2.17144
-0.0146828,-0.157683,-2.17346
0.113281,-0.153896,-2.17245
0.114463,-0.157683,-2.17346
-0.014804,-0.16523,-2.17549
0.1139,-0.16523,-2.17549
-0.0129957,-0.172776,-2.17751
0.115433,-0.172776,-2.17751
-0.0119359,-0.180322,-2.17953
0.115682,-0.180322,-2.17953
-0.0117188,-0.188317,-2.17988
-0.0117188,-0.18174,-2.17991
-0.0107655,-0.187868,-2.18155
0.116708,-0.187868,-2.18155
-0.0117188,-0.197172,-2.17702
-0.0121779,-0.197437,-2.17603
-0.00924407,-0.195415,-2.18357
0.116958,-0.195415,-2.18357
-0.0117188,-0.204882,-2.17843
-0.00875631,-0.202961,-2.1856
0.117793,-0.202961,-2.1856
-0.00757689,-0.210507,-2.18762
0.11957,-0.210507,-2.18762
-0.00710002,-0.218054,-2.18964
0.121094,-0.218151,-2.18928
0.121094,-0.217773,-2.18956
0.121145,-0.218054,-2.18964
-0.00600545,-0.2256,-2.19166
0.121094,-0.219146,-2.18993
0.120688,-0.2256,-2.19166
-0.00663871,-0.233146,-2.19368
0.120666,-0.233146,-2.19368
-0.00683553,-0.240693,-2.19571
0.121094,-0.240757,-2.19547
0.121064,-0.240693,-2.19571
-0.00684709,-0.248239,-2.19773
0.120586,-0.248239,-2.19773
0.121094,-0.249055,-2.19468
-0.0117188,-0.256668,-2.19646
-0.00945474,-0.255785,-2.19975
0.121088,-0.255785,-2.19975
0.121094,-0.255807,-2.19967
-0.0117188,-0.265273,-2.19453
-0.00828918,-0.263331,-2.20177
0.121094,-0.263801,-2.20002
0.121094,-0.255906,-2.19978
0.121506,-0.263331,-2.20177
-0.0117188,-0.27151,-2.20143
-0.0107343,-0.270878,-2.20379
0.121094,-0.272774,-2.19672
0.120715,-0.270878,-2.20379
0.121094,-0.267385,-2.20286
-0.0117188,-0.279034,-2.20354
-0.0102129,-0.278424,-2.20582
0.120644,-0.278424,-2.20582
-0.0117188,-0.282249,-2.20684
-0.0135006,-0.28597,-2.20784
0.119686,-0.28597,-2.20784
-0.0140964,-0.293517,-2.20986
0.119108,-0.293517,-2.20986
-0.0151502,-0.301063,-2.21188
0.119022,-0.301063,-2.21188
-0.0151592,-0.308609,-2.2139
0.118268,-0.308609,-2.2139
-0.0164779,-0.316155,-2.21593
0.117336,-0.316155,-2.21593
-0.0148302,-0.323702,-2.21795
0.116992,-0.323702,-2.21795
-0.0156899,-0.331248,-2.21997
0.115598,-0.331248,-2.21997
-0.0148581,-0.338794,-2.22199
0.113281,-0.336948,-2.2215
0.112596,-0.338794,-2.22199
-0.0142048,-0.346341,-2.22401
0.111154,-0.346341,-2.22401
-0.0149378,-0.353887,-2.22604
0.110605,-0.353887,-2.22604
-0.0137124,-0.361433,-2.22806
0.108779,-0.361433,-2.22806
-0.0118378,-0.36898,-2.23008
0.10799,-0.36898,-2.23008
-0.0117188,-0.376571,-2.23194
-0.0117188,-0.373367,-2.23126
-0.0115894,-0.376526,-2.2321
0.105469,-0.377483,-2.22853
0.106047,-0.376526,-2.2321
-0.0117188,-0.384791,-2.23144
-0.00943194,-0.384072,-2.23412
0.105469,-0.380073,-2.23305
0.104864,-0.384072,-2.23412
-0.0117188,-0.392644,-2.23232
-0.00879233,-0.391618,-2.23615
0.102544,-0.391618,-2.23615
-0.0117188,-0.400248,-2.23413
-0.0136521,-0.401187,-2.23062
-0.00898067,-0.399165,-2.23817
0.101094,-0.399165,-2.23817
-0.0117188,-0.407825,-2.23603
-0.00771851,-0.406711,-2.24019
0.099738,-0.406711,-2.24019
-0.0117188,-0.415763,-2.23659
-0.00712617,-0.414257,-2.24221
0.0986231,-0.414257,-2.24221
-0.0117188,-0.423626,-2.23743
-0.0119505,-0.423826,-2.23669
-0.00731293,-0.421804,-2.24423
0.0976563,-0.417693,-2.24313
0.0961903,-0.421804,-2.24423
-0.0117188,-0.430574,-2.24169
-0.00734635,-0.42935,-2.24626
0.0932562,-0.42935,-2.24626
0.00300344,0.561237,-1.98892
0.00390625,0.561154,-1.98861
0.00390625,0.562196,-1.98866
0.0117188,0.560906,-1.98768
0.0117188,0.567878,-1.98714
0.0195313,0.560941,-1.98781
0.0195313,0.566982,-1.98738
0.0273438,0.561169,-1.98867
0.0273438,0.56251,-1.98858
0.0327795,0.561237,-1.98892
-0.00482048,0.553691,-1.99094
-0.00390625,0.553646,-1.99077
-0.00390625,0.554208,-1.9908
0.00390625,0.55309,-1.9887
0.0117188,0.552825,-1.98771
0.0195313,0.552973,-1.98826
0.0273438,0.553235,-1.98924
0.0351563,0.553414,-1.98991
0.0351563,0.56056,-1.9891
0.0383287,0.553691,-1.99094
-0.0649576,0.546144,-1.99296
-0.0585938,0.545922,-1.99213
-0.0585938,0.549606,-1.99203
-0.0507813,0.545892,-1.99202
-0.0507813,0.549432,-1.99208
-0.0429688,0.545903,-1.99206
-0.0429688,0.54928,-1.99212
-0.0351563,0.545932,-1.99217
-0.0351563,0.549154,-1.99216
-0.0273438,0.546011,-1.99247
-0.0273438,0.548496,-1.99233
-0.0195313,0.546023,-1.99251
-0.0195313,0.547879,-1.9925
-0.0117188,0.54597,-1.99231
-0.0117188,0.54872,-1.99227
-0.00390625,0.545795,-1.99166
0.00390625,0.545052,-1.98888
0.0117188,0.544776,-1.98786
0.0195313,0.544905,-1.98834
0.0273438,0.545309,-1.98984
0.0351563,0.545577,-1.99085
0.0429688,0.546028,-1.99253
0.0429688,0.547681,-1.99255
0.0443718,0.546144,-1.99296
-0.078125,0.538598,-1.99498
-0.0742188,0.538377,-1.99416
-0.0742188,0.542459,-1.99395
-0.0664063,0.538156,-1.99333
-0.0664063,0.54536,-1.99317
-0.0585938,0.537966,-1.99263
-0.0507813,0.537871,-1.99227
-0.0429688,0.537833,-1.99213
-0.0351563,0.537927,-1.99248
-0.0273438,0.538009,-1.99278
-0.0195313,0.538018,-1.99282
-0.0117188,0.538,-1.99275
-0.00390625,0.537719,-1.9917
0.00390625,0.536934,-1.98877
0.0117188,0.536625,-1.98762
0.0195313,0.536996,-1.98901
0.0273438,0.537526,-1.99098
0.0351563,0.537849,-1.99219
0.0429688,0.53824,-1.99365
0.0478305,0.538598,-1.99498
-0.0816931,0.531052,-1.99701
-0.0742188,0.530525,-1.99504
-0.0664063,0.530162,-1.99368
-0.0585938,0.529912,-1.99275
-0.0507813,0.52976,-1.99219
-0.0429688,0.52977,-1.99222
-0.0351563,0.529881,-1.99264
-0.0273438,0.529998,-1.99307
-0.0195313,0.530088,-1.99341
-0.0117188,0.530017,-1.99314
-0.00390625,0.529756,-1.99217
0.00172572,0.52903,-1.98946
0.0273438,0.529481,-1.99114
0.0351563,0.529899,-1.9927
0.0429688,0.530226,-1.99393
0.0507813,0.530635,-1.99545
0.0507813,0.53615,-1.99564
0.0545457,0.531052,-1.99701
-0.0847031,0.523505,-1.99903
-0.0820313,0.52318,-1.99782
-0.0820313,0.530481,-1.99716
-0.0742188,0.522618,-1.99572
-0.0664063,0.522128,-1.99389
-0.0585938,0.521807,-1.99269
-0.0507813,0.521758,-1.99251
-0.0429688,0.521696,-1.99228
-0.0351563,0.521876,-1.99295
-0.0273438,0.521897,-1.99303
-0.0195313,0.522049,-1.99359
-0.0117188,0.522028,-1.99351
-0.00390625,0.521649,-1.9921
0.0351563,0.521806,-1.99269
0.0429688,0.522337,-1.99467
0.0507813,0.522683,-1.99596
0.0585938,0.52338,-1.99856
0.0585938,0.525218,-1.99857
0.0591572,0.523505,-1.99903
-0.0822242,0.515959,-2.00105
-0.0820313,0.515927,-2.00093
-0.0742188,0.514966,-1.99734
-0.0664063,0.514499,-1.9956
-0.0585938,0.514126,-1.99421
-0.0195313,0.514041,-1.99389
-0.0117188,0.514019,-1.99381
0.0429688,0.514617,-1.99604
0.0507813,0.515363,-1.99883
0.0585938,0.521616,-1.99953
0.0552278,0.515959,-2.00105
-0.0820313,0.515804,-2.00109
-0.0742188,0.510467,-2.00252
-0.0697989,0.508413,-2.00307
-0.0664063,0.508106,-2.00193
-0.0585938,0.507823,-2.00087
-0.0507813,0.507443,-1.99945
-0.0429688,0.507028,-1.9979
-0.0351563,0.506855,-1.99726
-0.0273438,0.506849,-1.99723
-0.0195313,0.506856,-1.99726
-0.0117188,0.506846,-1.99722
0.0351563,0.506705,-1.9967
0.0429688,0.507913,-2.00121
0.0507813,0.512977,-2.00185
0.0455303,0.508413,-2.00307
-0.0664063,0.507096,-2.00343
-0.0585938,0.50544,-2.00387
-0.0507813,0.503639,-2.00435
-0.0429688,0.502097,-2.00476
-0.0351563,0.500928,-2.00508
-0.0340064,0.500867,-2.00509
-0.0273438,0.50079,-2.00481
-0.0195313,0.50067,-2.00436
-0.0117188,0.500651,-2.00429
-0.00390625,0.5003,-2.00298
0.00390625,0.500011,-2.0019
0.0117188,0.499322,-1.99933
0.0195313,0.49926,-1.9991
0.0273438,0.500168,-2.00249
0.0332998,0.500867,-2.00509
0.0351563,0.50155,-2.00491
0.0429688,0.506582,-2.00356
-0.0273438,0.499955,-2.00534
-0.0195313,0.49896,-2.00561
-0.0117188,0.498148,-2.00582
-0.00390625,0.496786,-2.00619
0.00390625,0.495716,-2.00647
0.0117188,0.494991,-2.00667
0.0195313,0.495871,-2.00643
0.0273438,0.498853,-2.00563
-0.0528831,0.485774,-2.00914
-0.0507813,0.48567,-2.00875
-0.0507813,0.487013,-2.00881
-0.0429688,0.485644,-2.00865
-0.0429688,0.48729,-2.00873
-0.0351563,0.485605,-2.00851
-0.0351563,0.487673,-2.00863
-0.0273438,0.485739,-2.00901
-0.0273438,0.486275,-2.009
-0.0248843,0.485774,-2.00914
-0.0669946,0.478228,-2.01116
-0.0664063,0.478184,-2.011
-0.0664063,0.478726,-2.01103
-0.0585938,0.477655,-2.00902
-0.0585938,0.483509,-2.00975
-0.0507813,0.477397,-2.00806
-0.0429688,0.477293,-2.00767
-0.0351563,0.477446,-2.00824
-0.0273438,0.477518,-2.00851
-0.0195313,0.477568,-2.0087
-0.0195313,0.485037,-2.00934
-0.0117188,0.477683,-2.00913
-0.0117188,0.485282,-2.00927
-0.00390625,0.477704,-2.00921
-0.00390625,0.485015,-2.00934
0.00390625,0.477605,-2.00884
0.00390625,0.483154,-2.00984
0.0117188,0.477562,-2.00867
0.0117188,0.483912,-2.00964
0.0195313,0.478185,-2.011
0.0195313,0.478819,-2.011
0.0198632,0.478228,-2.01116
-0.0772536,0.470681,-2.01318
-0.0742188,0.470354,-2.01196
-0.0742188,0.473668,-2.01238
-0.0664063,0.469874,-2.01017
-0.0585938,0.469358,-2.00824
-0.0507813,0.46912,-2.00736
-0.0429688,0.468991,-2.00688
-0.0351563,0.469064,-2.00715
-0.0273438,0.46918,-2.00758
-0.0195313,0.469288,-2.00798
-0.0117188,0.469267,-2.0079
-0.00390625,0.469042,-2.00706
0.00390625,0.468899,-2.00653
0.0117188,0.469158,-2.0075
0.0195313,0.469514,-2.00883
0.0273438,0.470498,-2.0125
0.0273438,0.471971,-2.01284
0.0289599,0.470681,-2.01318
-0.0857259,0.463135,-2.0152
-0.0820313,0.462635,-2.01334
-0.0820313,0.466669,-2.01426
-0.0742188,0.461817,-2.01028
-0.0664063,0.461429,-2.00884
0.0273438,0.462047,-2.01114
0.0351563,0.462971,-2.01459
0.0351563,0.464432,-2.01486
0.0372008,0.463135,-2.0152
-0.0909077,0.455589,-2.01723
-0.0898438,0.455436,-2.01666
-0.0898438,0.457142,-2.01681
-0.0820313,0.454417,-2.01285
0.0277444,0.453567,-2.00968
0.0351563,0.454473,-2.01306
0.0429688,0.455013,-2.01508
0.0429688,0.459928,-2.01606
0.0486755,0.455589,-2.01723
-0.0958928,0.448042,-2.01925
-0.0898438,0.447136,-2.01587
0.0351563,0.446301,-2.01275
0.0429688,0.44693,-2.0151
0.0507813,0.447768,-2.01823
0.0507813,0.451903,-2.01821
0.0531564,0.448042,-2.01925
-0.103952,0.440496,-2.02127
-0.0976563,0.439786,-2.01862
-0.0976563,0.445877,-2.01983
0.0429688,0.438666,-2.01444
0.0507813,0.43936,-2.01703
0.0585938,0.44012,-2.01987
0.0585938,0.443375,-2.0205
0.061034,0.440496,-2.02127
-0.106281,0.43295,-2.02329
-0.105469,0.432837,-2.02287
-0.105469,0.435924,-2.0225
-0.0976563,0.431716,-2.01869
0.0585938,0.431506,-2.0179
0.0664063,0.43275,-2.02255
0.0664063,0.434465,-2.02289
0.0672601,0.43295,-2.02329
-0.130549,0.425404,-2.02531
-0.128906,0.424649,-2.0225
-0.128906,0.427425,-2.02477
-0.126555,0.425404,-2.02531
-0.107581,0.425404,-2.02531
-0.105469,0.425129,-2.02429
-0.0976563,0.42393,-2.01982
0.0585938,0.423921,-2.01978
0.0664063,0.42514,-2.02433
0.0675009,0.425404,-2.02531
-0.136692,0.417857,-2.02734
-0.121094,0.420134,-2.02673
-0.121094,0.41683,-2.0235
-0.11587,0.417857,-2.02734
-0.111996,0.417857,-2.02734
-0.105469,0.416571,-2.02254
0.0585938,0.416328,-2.02163
0.0664063,0.417434,-2.02576
0.0685435,0.417857,-2.02734
-0.140772,0.410311,-2.02936
-0.136719,0.408876,-2.024
-0.136719,0.417804,-2.02735
-0.113281,0.41589,-2.02786
-0.113281,0.409471,-2.02622
0.0223483,0.410311,-2.02936
0.0273438,0.412516,-2.02877
0.0273438,0.409672,-2.02697
0.0351563,0.409596,-2.02669
0.0351563,0.412715,-2.02871
0.0409608,0.410311,-2.02936
0.0585938,0.408342,-2.02201
0.0664063,0.409818,-2.02752
0.0698584,0.410311,-2.02936
-0.147903,0.402765,-2.03138
-0.144531,0.4012,-2.02554
-0.144531,0.406733,-2.03032
-0.113281,0.400777,-2.02396
0.0184178,0.402765,-2.03138
0.0195313,0.404123,-2.03102
0.0195313,0.402639,-2.03091
0.0273438,0.401609,-2.02707
0.0351563,0.401673,-2.02731
0.0429688,0.408122,-2.02995
0.0429688,0.402019,-2.0286
0.0507813,0.402495,-2.03037
0.0507813,0.404097,-2.03102
0.0522578,0.402765,-2.03138
0.0664063,0.401283,-2.02585
0.0742188,0.402436,-2.03015
0.0742188,0.405415,-2.03067
0.0761121,0.402765,-2.03138
-0.153305,0.395218,-2.0334
-0.152344,0.394528,-2.03083
-0.152344,0.397257,-2.03286
0.0195313,0.400973,-2.03186
0.0223483,0.395218,-2.0334
0.0273438,0.39435,-2.03016
0.0351563,0.393606,-2.02738
0.0429688,0.393963,-2.02872
0.0507813,0.394254,-2.0298
0.0585938,0.395481,-2.03333
0.0585938,0.395164,-2.0332
0.0588232,0.395218,-2.0334
0.0742188,0.394267,-2.02985
0.0814599,0.395218,-2.0334
-0.156749,0.387672,-2.03542
0.0273438,0.388251,-2.03527
0.027877,0.387672,-2.03542
0.0351563,0.386188,-2.02989
0.0429688,0.38606,-2.02941
0.0507813,0.386008,-2.02921
0.0585938,0.386634,-2.03155
0.0664063,0.388441,-2.03522
0.0664063,0.387429,-2.03452
0.0690227,0.387672,-2.03542
0.0799663,0.387672,-2.03542
-0.158849,0.380126,-2.03745
0.0273438,0.378226,-2.03036
0.0351563,0.381654,-2.03704
0.0351563,0.379716,-2.03592
0.0364329,0.380126,-2.03745
0.0585938,0.378733,-2.03225
0.0664063,0.379037,-2.03338
0.0742188,0.386328,-2.03578
0.0742188,0.378911,-2.03291
0.0820313,0.378176,-2.03017
0.0825235,0.378104,-2.0299
-0.162283,0.372579,-2.03947
-0.160156,0.371042,-2.03373
-0.160156,0.37734,-2.03819
0.0429688,0.372862,-2.03939
0.0429688,0.371857,-2.03677
0.0431762,0.372579,-2.03947
0.0507813,0.37074,-2.0326
0.0585938,0.371202,-2.03433
0.0664063,0.371079,-2.03387
0.0742188,0.371172,-2.03422
0.0820313,0.371152,-2.03414
0.0898438,0.371251,-2.03451
0.0976563,0.372389,-2.03876
0.0976563,0.375332,-2.03873
0.0969255,0.372579,-2.03947
0.0986765,0.372579,-2.03947
-0.162234,0.363011,-2.03394
-0.165564,0.365033,-2.04149
0.0507813,0.366186,-2.04118
0.0523735,0.365033,-2.04149
0.0585938,0.363966,-2.03751
0.0664063,0.363516,-2.03583
0.0742188,0.363485,-2.03571
0.0820313,0.363702,-2.03652
0.0898438,0.363829,-2.037
0.0976563,0.371311,-2.03981
0.103704,0.365033,-2.04149
0.105469,0.364874,-2.0409
0.105469,0.366378,-2.04113
0.106087,0.365033,-2.04149
-0.168421,0.357487,-2.04351
-0.167969,0.357145,-2.04224
-0.167969,0.358975,-2.04311
0.0585938,0.360728,-2.04264
0.0645166,0.357487,-2.04351
0.0664063,0.357166,-2.04232
0.0742188,0.35646,-2.03968
0.0820313,0.356438,-2.0396
0.0898438,0.356915,-2.04138
0.0976563,0.35649,-2.03979
0.105151,0.357487,-2.04351
0.105469,0.357344,-2.04298
0.105923,0.357487,-2.04351
-0.17038,0.349941,-2.04553
-0.167969,0.34837,-2.03967
0.0664063,0.356368,-2.04381
0.0742188,0.352899,-2.04474
0.0801724,0.349941,-2.04553
0.0820313,0.349712,-2.04468
0.0898438,0.349754,-2.04484
0.0976563,0.349677,-2.04455
0.101199,0.349941,-2.04553
0.113281,0.352381,-2.04488
0.113281,0.349672,-2.04453
0.113957,0.349941,-2.04553
-0.171692,0.342394,-2.04756
0.0820313,0.34884,-2.04583
0.0898438,0.347163,-2.04628
0.0976563,0.347715,-2.04613
0.113281,0.3409,-2.04198
0.116422,0.342394,-2.04756
-0.556707,0.334848,-2.04958
-0.550781,0.334269,-2.04742
-0.550781,0.336582,-2.04911
-0.542969,0.33459,-2.04862
-0.542969,0.335886,-2.0493
-0.535156,0.334568,-2.04853
-0.535156,0.336062,-2.04925
-0.533262,0.334848,-2.04958
-0.172847,0.334848,-2.04958
0.11952,0.334848,-2.04958
-0.592255,0.327302,-2.0516
-0.589844,0.326312,-2.04791
-0.589844,0.328506,-2.05128
-0.582031,0.326156,-2.04732
-0.582031,0.332189,-2.05029
-0.574219,0.3271,-2.05085
-0.574219,0.329281,-2.05107
-0.566406,0.326092,-2.04709
-0.566406,0.331139,-2.05057
-0.558594,0.325612,-2.0453
-0.558594,0.334303,-2.04972
-0.535156,0.326827,-2.04983
-0.53295,0.327302,-2.0516
-0.173755,0.327302,-2.0516
0.121094,0.326791,-2.04969
0.121094,0.331059,-2.05059
0.12255,0.327302,-2.0516
-0.603578,0.319755,-2.05362
-0.597656,0.31807,-2.04733
-0.597656,0.323081,-2.05273
-0.589844,0.317739,-2.0461
-0.535156,0.319331,-2.05204
-0.527344,0.318776,-2.04997
-0.527344,0.323317,-2.05267
-0.519531,0.31972,-2.05349
-0.519531,0.322726,-2.05283
-0.519423,0.319755,-2.05362
-0.174892,0.319755,-2.05362
0.121094,0.318199,-2.04781
0.124898,0.319755,-2.05362
-0.605469,0.318494,-2.05396
-0.610073,0.312209,-2.05564
-0.527344,0.310983,-2.05107
-0.519531,0.319636,-2.05365
-0.524016,0.312209,-2.05564
-0.175624,0.312209,-2.05564
0.128333,0.312209,-2.05564
-0.621094,0.305079,-2.05756
-0.621634,0.304663,-2.05767
-0.613281,0.309223,-2.05645
-0.527344,0.307608,-2.05688
-0.530308,0.304663,-2.05767
-0.177421,0.304663,-2.05767
-0.175781,0.302784,-2.05065
-0.175781,0.311468,-2.05584
0.128906,0.303616,-2.05376
0.128906,0.311049,-2.05596
0.133238,0.304663,-2.05767
-0.628906,0.299363,-2.05909
-0.632049,0.297117,-2.05969
-0.535156,0.300809,-2.0587
-0.538179,0.297117,-2.05969
-0.179721,0.297117,-2.05969
0.135663,0.297117,-2.05969
-0.644531,0.287571,-2.05425
-0.636719,0.292732,-2.06086
-0.638925,0.28957,-2.06171
-0.542969,0.290978,-2.06133
-0.544333,0.28957,-2.06171
-0.181345,0.28957,-2.06171
0.136719,0.288744,-2.05863
0.136719,0.29518,-2.06021
0.137824,0.28957,-2.06171
-0.652344,0.2809,-2.05954
-0.649367,0.282024,-2.06373
-0.644531,0.284784,-2.06299
-0.566406,0.280011,-2.05622
-0.560744,0.282024,-2.06373
-0.558594,0.282589,-2.06358
-0.550781,0.285124,-2.0629
-0.183133,0.282024,-2.06373
0.136719,0.280378,-2.05759
0.138358,0.282024,-2.06373
-0.660156,0.275594,-2.06546
-0.664227,0.274478,-2.06576
-0.652344,0.279391,-2.06444
-0.582031,0.273287,-2.06131
-0.580012,0.274478,-2.06576
-0.574219,0.278323,-2.06472
-0.566406,0.280666,-2.0641
-0.183594,0.280787,-2.06406
-0.185747,0.274478,-2.06576
0.139693,0.274478,-2.06576
-0.667969,0.271652,-2.06651
-0.672743,0.266931,-2.06778
-0.589844,0.266417,-2.06586
-0.589024,0.266931,-2.06778
-0.582031,0.272581,-2.06626
-0.187187,0.266931,-2.06778
0.140796,0.266931,-2.06778
-0.683594,0.257545,-2.06293
-0.675781,0.261879,-2.06913
-0.677333,0.259385,-2.0698
-0.605469,0.25788,-2.06418
-0.597656,0.258874,-2.06789
-0.595694,0.259385,-2.0698
-0.589844,0.265603,-2.06813
-0.188221,0.259385,-2.0698
0.140848,0.259385,-2.0698
-0.683594,0.251748,-2.07148
-0.683312,0.251839,-2.07182
-0.628906,0.250032,-2.06508
-0.621637,0.251839,-2.07182
-0.621094,0.252579,-2.07162
-0.613281,0.254692,-2.07106
-0.608407,0.251839,-2.07182
-0.605469,0.251497,-2.07054
-0.597656,0.25821,-2.07011
-0.604607,0.251839,-2.07182
-0.189535,0.251839,-2.07182
0.141258,0.251839,-2.07182
-0.691406,0.243632,-2.07138
-0.68906,0.244292,-2.07384
-0.683594,0.251304,-2.07196
-0.628906,0.242369,-2.06666
-0.63089,0.244292,-2.07384
-0.628906,0.24589,-2.07342
-0.605469,0.251322,-2.07196
-0.189773,0.244292,-2.07384
0.144531,0.243887,-2.07233
0.144531,0.246201,-2.07333
0.145075,0.244292,-2.07384
-0.691406,0.236491,-2.07491
-0.689682,0.236746,-2.07587
-0.644531,0.235085,-2.06967
-0.639841,0.236746,-2.07587
-0.636719,0.239986,-2.075
-0.191177,0.236746,-2.07587
0.128906,0.235019,-2.06942
0.144531,0.235309,-2.0705
0.145979,0.236746,-2.07587
-0.683594,0.23504,-2.07632
-0.675781,0.235306,-2.07625
-0.667969,0.229892,-2.0777
-0.660156,0.232661,-2.07696
-0.656006,0.2292,-2.07789
-0.644531,0.227501,-2.07155
-0.650874,0.2292,-2.07789
-0.644531,0.234036,-2.07659
-0.19312,0.2292,-2.07789
-0.191406,0.227316,-2.07086
-0.191406,0.235356,-2.07624
0.136197,0.2292,-2.07789
0.136719,0.230979,-2.07741
0.136719,0.229091,-2.07748
0.144531,0.227801,-2.07267
0.137274,0.2292,-2.07789
0.146227,0.2292,-2.07789
-0.652344,0.228184,-2.07816
-0.19449,0.221654,-2.07991
0.136637,0.221654,-2.07991
0.136719,0.221589,-2.07967
0.13682,0.221654,-2.07991
0.147246,0.221654,-2.07991
-0.195577,0.214107,-2.08193
0.136719,0.21815,-2.08085
0.146994,0.214107,-2.08193
-0.197062,0.206561,-2.08395
0.147034,0.206561,-2.08395
-0.197438,0.199015,-2.08598
0.146843,0.199015,-2.08598
-0.197482,0.191468,-2.088
0.144985,0.191468,-2.088
-0.197752,0.183922,-2.09002
0.145295,0.183922,-2.09002
-0.198282,0.176376,-2.09204
0.146397,0.176376,-2.09204
-0.197663,0.168829,-2.09406
0.147123,0.168829,-2.09406
-0.197861,0.161283,-2.09609
0.147324,0.161283,-2.09609
-0.197441,0.153737,-2.09811
0.148949,0.153737,-2.09811
-0.197499,0.146191,-2.10013
0.150287,0.146191,-2.10013
-0.196216,0.138644,-2.10215
0.150199,0.138644,-2.10215
-0.195526,0.131098,-2.10417
0.15123,0.131098,-2.10417
-0.194807,0.123552,-2.1062
0.150175,0.123552,-2.1062
-0.194517,0.116005,-2.10822
0.150013,0.116005,-2.10822
-0.193735,0.108459,-2.11024
0.149698,0.108459,-2.11024
-0.192522,0.100913,-2.11226
0.149656,0.100913,-2.11226
